id,VendorName,NonProfitPrivate,WebsiteAddress,Description,Category,KeyProgramme,FrequencyProgrammes,DurationProgramme,EligibilityCriteria, Price ,Location,Address,Address2,PostalCode,OperatingHours,District,Email,ContactNo
349,Mendaki SENSE @ East,Private,http://www.mendaki-sense.com.sg/home.html,"MENDAKI Social Enterprise Network Singapore Pte Ltd is the training arm of Yayasan MENDAKI, set up to help those affected by the structural changes in the economy. Our mission is to enhance the competitiveness and confidence of the workforce through Continuing Education and Training Services, Employment Facilitation Services and Social Enterprises. 

Our Continuing Education & Training Services aim to provide the Malay/Muslim workforce with the necessary skills training to prepare them for employment into the mainstream job market. It aims to provide workers an edge to compete and to remain employable in the structured economy. 

Our Employment Facilitation Services provide job matching and counselling services based on the holistic client-centric approach in assisting the unemployed, single mothers and youths. 

Social Enterprises are business projects with a social mission. It provides flexi-hour employment opportunities for those with special needs and unique skills.",Learning and Enrichment,"WSQ courses on Leadership, Personal Developement, Service Excellence, IT skills, Workplace Literacy and Numeracy etc; ",Depends on courses,"Depends on courses, ranges from 12 hours to more",Depends on courses, <$500 ,Mendaki SENSE@ East,2 Tampines Central 6,"#07-01/02, NTUC Income Tampines Point",Singapore 529483,"Monday – Friday: 8:30am – 6:00pm
Saturday: 8:30am – 1:00pm ",East,ask@msense.sg,6783 8572
350,Mendaki SENSE @ North,Private,http://www.mendaki-sense.com.sg/home.html,"MENDAKI Social Enterprise Network Singapore Pte Ltd is the training arm of Yayasan MENDAKI, set up to help those affected by the structural changes in the economy. Our mission is to enhance the competitiveness and confidence of the workforce through Continuing Education and Training Services, Employment Facilitation Services and Social Enterprises. 

Our Continuing Education & Training Services aim to provide the Malay/Muslim workforce with the necessary skills training to prepare them for employment into the mainstream job market. It aims to provide workers an edge to compete and to remain employable in the structured economy. 

Our Employment Facilitation Services provide job matching and counselling services based on the holistic client-centric approach in assisting the unemployed, single mothers and youths. 

Social Enterprises are business projects with a social mission. It provides flexi-hour employment opportunities for those with special needs and unique skills.",Learning and Enrichment,"WSQ courses on Leadership, Personal Developement, Service Excellence, IT skills, Workplace Literacy and Numeracy etc; ",Depends on courses,"Depends on courses, ranges from 12 hours to more",Depends on courses, <$500 ,Mendaki SENSE @ North,1 Woodlands St 81,#03-01,Singapore 738526,"Monday – Friday: 8:30am – 6:00pm
Saturday: 8:30am – 1:00pm ",North,ask@msense.sg,6369 8490
351,Mirror D' International College Pte Ltd,Private,www.mdisingapore.com,"Mirror D' International College (MDI), formerly known as Hwee Ling Hair Salon and Mirror D' International hair & Beauty Training Centre, commenced its business since 1975 in the heartland of Chinatown. As year passes, the company flourishes from staff strength of 2 to the current staff strength of 10 employees. In 1987, the company set up the first current Mirror D' International Hair and Beauty Training Centre. From year 1987 to 1992, our core business is still focused on the area of professional hairstyling where in 1993, MDI underwent a major restructuring where the focus is directed towards 'training' which has become our main core business till this present day.

Since 1987, MDI has won numerous hairdressing competition awards obtained by our trainers and staffs and in 1997, an award for Excellence World Hair Federation is awarded to one of our trainer for training the National Team of Singapore in competing against participants from around the world held in Seoul, Korea. In year 2000, MDI was appointed by ITE (Institute of Technical Education) as an ATP (Approved Training Provider) to run hairdressing courses.  Subsequently in year 2003 & 2004, we obtained both the status of NSRS certified approved training and assessment centre that affirms our centre with recognition of having National Skills Standards. In 2009, MDI was awarded Workforce Skills Qualifications (WSQ) Training and Assessment Centre for WSQ-Tourism in Beauty and Spa Therapy and International Therapy Examination Council (ITEC) Training and Assessment Centre for Various Diploma Courses. Concurrently, MDI obtain a 'Credit Status' during the Continuous Improvement Review (CIR) evaluation by Workforce Development Agency (WDA) to qualify for SPUR Program Training Provider. In 2010, MDI was registered as a Private Education Institution under the Council for Private Education (CPE) that regulates our school.

As we are challenged by the growing competition, we emphasize on continuous improvements to ensure that MDI 'Go Forward' into becoming a renowned college with an excellent education system. Going towards our goals, we look forward to EduTrust as a strategic measure to become a premier college, committed to develop and accentuate students in a transparent environment with the relevant knowledge and skills in order to be specialized professionals in their trade.",Learning and Enrichment,"Certified courses in Beauty Therapy, Hair Services, Customer Services, Hairdressing, Massages, Nail Services, Facial Treatment, Makeup, Beauty Specialists and Communicative English ","Depends on programmes, on average monthly","Depends on courses, ranges from 85 hours and more","Who qualify for SDF Training Assistance?(Skills Development Fund)

Training is fully sponsored by companies
Companies are registered or incorporated in Singapore
Trainees are employees who are either Singapore Citizens or Permanent Residents (PR) of Singapore
Trainees have achieved at least 75% attendance and have sat for all examinations. No maximum age"," >$1,000 ",Mirror D' International College Pte Ltd,100 Eu Tong Sen Street,"#03-19, Pearls Centre",Singapore 059812,Monday – Sunday: 10am – 6pm,Central,enquiry@mdisingapore.com,6220 8538
352,Nanyang Polytechnic,Non-Profit,www.nyp.edu.sg,"At Nanyang Polytechnic, we offer three Continuing Education and Training (CET) units – namely, the Professional Development Centre (PDC), Singapore Institute of Retail Studies (SIRS) and Institute of Precision Engineering (IPE). Together, the centre and institutes provide quality CET programmes for adult learners, and play an active and critical role in supporting the Polytechnic’s mission of equipping adult learners to contribute to the technological, economic and social development of Singapore.",Learning and Enrichment,"Professional Development Centre (PDC) - Certified courses in areas of Engineering, Business Management, Health Sciences, Chemical & Life Sciences, Information Technology, Design, Interactive & Digital Media
",Depends on courses intakes,"Depends on courses, ranges from 2 days to more",depends on critieris of each course," >$1,000 ",Nanyang Polytechnic,180 Ang Mo Kio Avenue 8,,Singapore 569830,"8:30am to 6:00pm, Monday to Thursday
8:30am  to 5:30pm , Friday
Closed on Saturday, Sunday and Public Holidays",Central,nyp_registry@nyp.edu.sg,6451 5115
353,National Cancer Centre,Private,www.nccs.com.sg,"The National Cancer Centre Singapore (NCCS) has through the years evolved to become one of the leading regional centres for the research and treatment of cancer. Undoubtedly, it is home to the largest number of researchers, surgeons and oncologists attending to the growing number of cancer patients. Since it became a national cancer centre in 1999, it has pioneered the one-stop multi-disciplinary approach, where today the doctors also sub-specialise to have an edge in developing a deeper understanding of the various cancer types. With the NCCS attracting the best talents in the research and medical community, it has been able to provide the best in cancer care.

In many areas, NCCS has remained in the forefront. It introduced the palliative medical care, established the first mammogram suite, set up the psychosocial oncology unit and introduced many innovative services for the patients. In 2004, NCCS pioneered the use of fluorescence diagnosis and drug-induced light therapy to diagnose and treat cancer. It introduced the first linear accelerator with intensity modulated radiotherapy and respiratory (IMRT) gating capabilities to improve tumour coverage and decrease the side effects of treatments. NCCS acquired a 64-slice multi-detector computed tomography device to advance early detection and treatment of cancer. Subsequently, it introduced the Images-Guided Radiotherapy (IGRT) which enhanced radiation treatment.

To cater to the needs of an increasing number of cancer survivors, the NCCS runs an active cancer survivors programme with the support of its doctors and other allied medical health staffs.

As part of NCCS belief in learning and sharing, in 2005 it joined eight other national cancer centres in Asia to promote cancer advocacy and research. In 2007, the NCCS-Van Andel Research Institute to promote sharing of medical knowledge and research expertise was launched. In 2008, NCCS was involved in the development of anti-cancer compounds and training programmes in a significant collaboration with Manchester Cancer Centre, AstraZeneca UK Ltd, The Christie Hospital NHS Foundation Trust, The University of Manchester and several universities and institutions.",Learning and Enrichment,Talks on health related matters,Depends,1hours,NA,$0 ,National Cancer Centre ,11 Hospital Drive,,Singapore 169610,"Mondays to Fridays : 8:30am to 5:30pm
Saturdays : 8:30am to 12:30pm",Central,cancerhelpline@nccs.com.sg,6436 8000
354,National Cancer Centre,Private,www.nccs.com.sg,"The National Cancer Centre Singapore (NCCS) has through the years evolved to become one of the leading regional centres for the research and treatment of cancer. Undoubtedly, it is home to the largest number of researchers, surgeons and oncologists attending to the growing number of cancer patients. Since it became a national cancer centre in 1999, it has pioneered the one-stop multi-disciplinary approach, where today the doctors also sub-specialise to have an edge in developing a deeper understanding of the various cancer types. With the NCCS attracting the best talents in the research and medical community, it has been able to provide the best in cancer care.

In many areas, NCCS has remained in the forefront. It introduced the palliative medical care, established the first mammogram suite, set up the psychosocial oncology unit and introduced many innovative services for the patients. In 2004, NCCS pioneered the use of fluorescence diagnosis and drug-induced light therapy to diagnose and treat cancer. It introduced the first linear accelerator with intensity modulated radiotherapy and respiratory (IMRT) gating capabilities to improve tumour coverage and decrease the side effects of treatments. NCCS acquired a 64-slice multi-detector computed tomography device to advance early detection and treatment of cancer. Subsequently, it introduced the Images-Guided Radiotherapy (IGRT) which enhanced radiation treatment.

To cater to the needs of an increasing number of cancer survivors, the NCCS runs an active cancer survivors programme with the support of its doctors and other allied medical health staffs.

As part of NCCS belief in learning and sharing, in 2005 it joined eight other national cancer centres in Asia to promote cancer advocacy and research. In 2007, the NCCS-Van Andel Research Institute to promote sharing of medical knowledge and research expertise was launched. In 2008, NCCS was involved in the development of anti-cancer compounds and training programmes in a significant collaboration with Manchester Cancer Centre, AstraZeneca UK Ltd, The Christie Hospital NHS Foundation Trust, The University of Manchester and several universities and institutions.",Volunteering Opportunities,"For roles of patient greeters, mascot talent, ushers, event support and planning etc.",Depends on roles,Depends on roles,NA,$0 ,National Cancer Centre ,11 Hospital Drive,,Singapore 169610,"Mondays to Fridays : 8:30am to 5:30pm
Saturdays : 8:30am to 12:30pm",Central,volunteer@nccs.com.sg,6376 3642 (Lin Shuangchun)
355,"Ngee Ann Polytechnic, CET Academy",Non-Profit,http://www.np.edu.sg/cet/Pages/default.aspx,"The CET Academy was launched by the Acting Minister for Manpower Mr. Gan Kim Yong on 21 October 2008.  It takes over the operations of the Centre for Professional Development (CPD), established in 1985, and was rebranded to spearhead NP's effort in offering adult education and training, and championing lifelong learning. 

The Academy trains more than 10,000 adults annually and conducts over 200 courses each year, ranging from short courses to formal diploma programmes, targeted at workers from a wide spectrum of industries, including business, finance, manufacturing, IT, life sciences, management and entrepreneurship. It continues to be the leader in providing wide range of industry-relevant adult training & education programmes in:",Learning and Enrichment,"Certified courses on Workplace Safety & Health Professionals, Occupational Hygiene, Retail etc.

Short courses on Business, Finance & Accounting, Engineering, InfoComm Technology, Language, Lifeskills Media & Arts etc",Depends on course intakes,"Depends on course, ranges from 16 hours to more","No maximum age

Academic requirements depends on courses"," >$1,000 ","Ngee Ann Polytechnic
CET Academy
",535 Clementi Road,Block 56 #01-04,Singapore 599489 ,"8.30am - 6.00pm (Mon to Thu) 
8.30am - 5.30pm (Fri) ",North West,enquiryCET@np.edu.sg,6460 6353 
356,NTUC LearningHub Pte Ltd (Next U @ NTUC Trade Union House),Private,http://www.ntuclearninghub.com/,"NTUC LearningHub Private Limited was corporatised in 2004 with the mission to enhance the lifelong employability of Singapore’s workforce by providing high quality, innovative products and affordable learning. The training programmes provided by NTUC LearningHub comprise Infocomm Technology, Professional IT Certificates, Soft Skills & Literacy, Workplace Safety & Health, Employability Skills System, Customer Service Training, Trades, Cleaning, WSQ Security and Manufacturing Skills. To date, it has trained more than 1,000,000 executives and working adults, and has worked with more than 10,000 companies to identify training needs, define curriculum roadmaps and deliver contemporary training programmes. The organization has evolved to meet the burgeoning training needs of Singaporeans to continuously keep pace with the dynamic business economy.

Next U is the executive education arm of NTUC LearningHub – Singapore’s largest continuing education provider. With over 200 courses from 25 best-in-class global and local partners, covering topics spanning productivity, innovation, service excellence, infocomm technology, soft skills and advanced professional skills, Next U represents the Labour Movement’s commitment towards getting Singapore’s Professionals, Managers and Executives (PMEs) “Future-Ready”. Its progressive curriculum innovates new pathways in continuing education. Leveraging global best practices and andragogy, we help businesses and professionals realise their true potential through a wide range of cutting-edge professional development and consulting solutions offered in partnership with leading institutions like Disney Institute and Singapore Management University in areas identified as critical to Singapore’s economic success. 
 
Next U’s infocomm technology program suite includes a full range of certification courses from Apple, Microsoft, Cisco, IBM, Oracle, Autodesk, Cegos, PMI, SMU-SIS and SAP covering topics like network architecture, Cloud Computing, Business Analytics and Mobile Development to name a few. Next U is also the authorised test centre for CertiPort, Pearson and ProMetric.",Learning and Enrichment,"Professional & Personal Development courses on Accounting and Finance, Communication, Personal Effectiveness, Office IT Skills etc",Depends on courses,"Depends on courses;
Ranges from 16 hours to more",NA, <$750 ,NTUC Trade Union House,73 Bras Basah Road ,#02-01 ,Singapore 189556,"Monday to Friday: 8.30am - 7.15pm
Saturday: 8.30am - 1.00pm
Sunday and Public Holidays: Closed",Central,enquiries@ntuclearninghub.com,6336 - LHUB (5482)
357,NTUC LearningHub @ TradeHub21,Private,http://www.ntuclearninghub.com/,"NTUC LearningHub Private Limited was corporatised in 2004 with the mission to enhance the lifelong employability of Singapore’s workforce by providing high quality, innovative products and affordable learning. The training programmes provided by NTUC LearningHub comprise Infocomm Technology, Professional IT Certificates, Soft Skills & Literacy, Workplace Safety & Health, Employability Skills System, Customer Service Training, Trades, Cleaning, WSQ Security and Manufacturing Skills. To date, it has trained more than 1,000,000 executives and working adults, and has worked with more than 10,000 companies to identify training needs, define curriculum roadmaps and deliver contemporary training programmes. The organization has evolved to meet the burgeoning training needs of Singaporeans to continuously keep pace with the dynamic business economy.

Next U is the executive education arm of NTUC LearningHub – Singapore’s largest continuing education provider. With over 200 courses from 25 best-in-class global and local partners, covering topics spanning productivity, innovation, service excellence, infocomm technology, soft skills and advanced professional skills, Next U represents the Labour Movement’s commitment towards getting Singapore’s Professionals, Managers and Executives (PMEs) “Future-Ready”. Its progressive curriculum innovates new pathways in continuing education. Leveraging global best practices and andragogy, we help businesses and professionals realise their true potential through a wide range of cutting-edge professional development and consulting solutions offered in partnership with leading institutions like Disney Institute and Singapore Management University in areas identified as critical to Singapore’s economic success. 
 
Next U’s infocomm technology program suite includes a full range of certification courses from Apple, Microsoft, Cisco, IBM, Oracle, Autodesk, Cegos, PMI, SMU-SIS and SAP covering topics like network architecture, Cloud Computing, Business Analytics and Mobile Development to name a few. Next U is also the authorised test centre for CertiPort, Pearson and ProMetric.",Learning and Enrichment,"Professional & Personal Development courses on Accounting and Finance, Communication, Personal Effectiveness, Office IT Skills etc",Depends on courses,"Depends on courses;
Ranges from 16 hours to more",NA, <$750 ,18 Boon Lay Way,#04-120,,Singapore 609966,"Monday to Friday 8.15am - 6.00pm
Saturday, Sunday and Public Holidays: Closed",West,enquiries@ntuclearninghub.com,6336 - LHUB (5482)
358,NTUC LearningHub @ e2i (Employment and Employability Institute),Private,http://www.ntuclearninghub.com/,"NTUC LearningHub Private Limited was corporatised in 2004 with the mission to enhance the lifelong employability of Singapore’s workforce by providing high quality, innovative products and affordable learning. The training programmes provided by NTUC LearningHub comprise Infocomm Technology, Professional IT Certificates, Soft Skills & Literacy, Workplace Safety & Health, Employability Skills System, Customer Service Training, Trades, Cleaning, WSQ Security and Manufacturing Skills. To date, it has trained more than 1,000,000 executives and working adults, and has worked with more than 10,000 companies to identify training needs, define curriculum roadmaps and deliver contemporary training programmes. The organization has evolved to meet the burgeoning training needs of Singaporeans to continuously keep pace with the dynamic business economy.

Next U is the executive education arm of NTUC LearningHub – Singapore’s largest continuing education provider. With over 200 courses from 25 best-in-class global and local partners, covering topics spanning productivity, innovation, service excellence, infocomm technology, soft skills and advanced professional skills, Next U represents the Labour Movement’s commitment towards getting Singapore’s Professionals, Managers and Executives (PMEs) “Future-Ready”. Its progressive curriculum innovates new pathways in continuing education. Leveraging global best practices and andragogy, we help businesses and professionals realise their true potential through a wide range of cutting-edge professional development and consulting solutions offered in partnership with leading institutions like Disney Institute and Singapore Management University in areas identified as critical to Singapore’s economic success. 
 
Next U’s infocomm technology program suite includes a full range of certification courses from Apple, Microsoft, Cisco, IBM, Oracle, Autodesk, Cegos, PMI, SMU-SIS and SAP covering topics like network architecture, Cloud Computing, Business Analytics and Mobile Development to name a few. Next U is also the authorised test centre for CertiPort, Pearson and ProMetric.",Learning and Enrichment,"Professional & Personal Development courses on Accounting and Finance, Communication, Personal Effectiveness, Office IT Skills etc",Depends on courses,"Depends on courses;
Ranges from 16 hours to more",NA, <$750 ,NTUC LearningHub @ e2i (Employment and Employability Institute),"80 Jurong East Street 21,",#02 - 03,Singapore 609607,"Monday to Friday: 8.30am - 6.00pm 
Saturday: 8.30am - 1.00pm
Sunday and Public Holidays: Closed",West,enquiries@ntuclearninghub.com,6336 - LHUB (5482)
359,NTUC LearningHub @ Abacus Plaza,Private,http://www.ntuclearninghub.com/,"NTUC LearningHub Private Limited was corporatised in 2004 with the mission to enhance the lifelong employability of Singapore’s workforce by providing high quality, innovative products and affordable learning. The training programmes provided by NTUC LearningHub comprise Infocomm Technology, Professional IT Certificates, Soft Skills & Literacy, Workplace Safety & Health, Employability Skills System, Customer Service Training, Trades, Cleaning, WSQ Security and Manufacturing Skills. To date, it has trained more than 1,000,000 executives and working adults, and has worked with more than 10,000 companies to identify training needs, define curriculum roadmaps and deliver contemporary training programmes. The organization has evolved to meet the burgeoning training needs of Singaporeans to continuously keep pace with the dynamic business economy.

Next U is the executive education arm of NTUC LearningHub – Singapore’s largest continuing education provider. With over 200 courses from 25 best-in-class global and local partners, covering topics spanning productivity, innovation, service excellence, infocomm technology, soft skills and advanced professional skills, Next U represents the Labour Movement’s commitment towards getting Singapore’s Professionals, Managers and Executives (PMEs) “Future-Ready”. Its progressive curriculum innovates new pathways in continuing education. Leveraging global best practices and andragogy, we help businesses and professionals realise their true potential through a wide range of cutting-edge professional development and consulting solutions offered in partnership with leading institutions like Disney Institute and Singapore Management University in areas identified as critical to Singapore’s economic success. 
 
Next U’s infocomm technology program suite includes a full range of certification courses from Apple, Microsoft, Cisco, IBM, Oracle, Autodesk, Cegos, PMI, SMU-SIS and SAP covering topics like network architecture, Cloud Computing, Business Analytics and Mobile Development to name a few. Next U is also the authorised test centre for CertiPort, Pearson and ProMetric.",Learning and Enrichment,"Professional & Personal Development courses on Accounting and Finance, Communication, Personal Effectiveness, Office IT Skills etc",Depends on courses,"Depends on courses;
Ranges from 16 hours to more",NA, <$750 ,NTUC LearningHub @ Abacus Plaza,3 Tampines Central,#04-05,Singapore 529540,,East,enquiries@ntuclearninghub.com,6336 - LHUB (5482)
360,LHUB Industry Skills Centre @ Benoi,Private,http://www.ntuclearninghub.com/,"NTUC LearningHub Private Limited was corporatised in 2004 with the mission to enhance the lifelong employability of Singapore’s workforce by providing high quality, innovative products and affordable learning. The training programmes provided by NTUC LearningHub comprise Infocomm Technology, Professional IT Certificates, Soft Skills & Literacy, Workplace Safety & Health, Employability Skills System, Customer Service Training, Trades, Cleaning, WSQ Security and Manufacturing Skills. To date, it has trained more than 1,000,000 executives and working adults, and has worked with more than 10,000 companies to identify training needs, define curriculum roadmaps and deliver contemporary training programmes. The organization has evolved to meet the burgeoning training needs of Singaporeans to continuously keep pace with the dynamic business economy.

Next U is the executive education arm of NTUC LearningHub – Singapore’s largest continuing education provider. With over 200 courses from 25 best-in-class global and local partners, covering topics spanning productivity, innovation, service excellence, infocomm technology, soft skills and advanced professional skills, Next U represents the Labour Movement’s commitment towards getting Singapore’s Professionals, Managers and Executives (PMEs) “Future-Ready”. Its progressive curriculum innovates new pathways in continuing education. Leveraging global best practices and andragogy, we help businesses and professionals realise their true potential through a wide range of cutting-edge professional development and consulting solutions offered in partnership with leading institutions like Disney Institute and Singapore Management University in areas identified as critical to Singapore’s economic success. 
 
Next U’s infocomm technology program suite includes a full range of certification courses from Apple, Microsoft, Cisco, IBM, Oracle, Autodesk, Cegos, PMI, SMU-SIS and SAP covering topics like network architecture, Cloud Computing, Business Analytics and Mobile Development to name a few. Next U is also the authorised test centre for CertiPort, Pearson and ProMetric.",Learning and Enrichment,"Professional & Personal Development courses on Accounting and Finance, Communication, Personal Effectiveness, Office IT Skills etc",Depends on courses,"Depends on courses;
Ranges from 16 hours to more",NA, <$750 ,LHUB Industry Skills Centre @ Benoi,60 Benoi Road,EMS Building #01-08,Singapore 629906,"Monday to Friday 8.15am - 6.00pm
Saturday: 8.30am - 1.00pm
Sunday and Public Holidays: Closed",West,enquiries@ntuclearninghub.com,6336 - LHUB (5482)
